Date,DCM Filename,Noise Variance,Rating,ID,ROIs
2019-06-05_14:15:45,IM-0041-0008-0001.dcm,0,2,465222b3-457f-4142-a4fb-a9f343c5f0a7,[]
2019-06-05_15:31:41,IM-0059-0006-0001.dcm,0,1,9fc0b1a9-ea89-4d30-b040-5c0e5591901d,[]
2019-06-05_18:14:23,IM-0022-0012-0001.dcm,0,2,57be56ca-5f37-482e-b69e-bde133b31f81,[]
2019-06-06_08:23:47,IM-0030-0003-0001.dcm,0,1,ef7efd94-090c-45be-b54f-62b76d6435ed,[]
2019-06-06_10:52:12,IM-0012-0022-0001.dcm,0,1,a4d1bda5-5652-4071-a2cf-c61f83e3498f,[]
2019-06-06_15:38:15,IM-0015-0021-0001.dcm,0,1,839c27e8-5075-4d3f-9cdd-baa93b099709,[]
2019-06-06_16:30:07,IM-0015-0003-0001.dcm,0,2,6003d2dc-b754-4246-bf67-1bfce48f4b62,[]
2019-06-07_07:28:02,IM-0039-0012-0001.dcm,0,101,e8cbfb02-6b54-4035-9bd2-2d8e4bdf1c3c,[]
2019-06-07_10:04:54,IM-0053-0008-0001.dcm,0,101,936e603e-7ecc-4b92-a3fa-cb4b35d4e29c,[]
2019-06-07_11:03:54,IM-0059-0004-0001.dcm,0,101,a1c0c4ba-d3c9-4303-9aac-b2c5927886d7,[]
2019-06-07_12:33:56,IM-0020-0016-0001.dcm,0,101,a43b4fb0-6d63-40d7-bc70-1fc6d12029ea,[]
2019-06-07_16:05:31,IM-0042-0022-0001.dcm,0,1,6c6482f8-d210-489b-8f69-a66c419aa46a,[]
2019-06-10_10:23:03,IM-0056-0015-0001.dcm,0,1,c5a553a0-bac6-4b19-ab5b-cf261a8c1c00,[]
2019-06-10_11:33:29,IM-0053-0028-0001.dcm,0,2,ce631f2f-dbc3-433e-87e8-4874a470376c,[]
2019-06-10_12:17:42,IM-0023-0012-0001.dcm,0,2,f11177a4-6d68-47db-b6d3-efcb82374144,[]
2019-06-10_14:07:16,IM-0039-0015-0001.dcm,0,2,3826a9a3-c520-4984-9c94-d471bd866aef,[]
2019-06-10_15:04:15,IM-0022-0015-0001.dcm,0,2,3c458adb-39a7-497a-a770-8a8f46d04321,[]
2019-06-10_16:20:17,IM-0006-0036-0001.dcm,0,2,6dc23bbd-b507-4ddb-86ec-08d866305bf6,[]
2019-06-11_07:53:43,IM-0040-0007-0001.dcm,0,2,960c7ab3-9cdf-4153-8bc2-706a20af88af,[]
2019-06-11_08:22:59,IM-0029-0011-0001.dcm,0,2,97589d0c-ae8f-4b2e-a2e9-6e19fe0fa327,[]
2019-06-11_09:02:19,IM-0001-0013-0001.dcm,0,2,d999276f-452f-44d5-b56c-cd740533f8c1,[]
2019-06-11_11:21:40,IM-0026-0026-0001.dcm,0,1,342826e9-330f-4969-a51c-beda0f8dcf2b,[]
2019-06-11_12:03:35,IM-0035-0022-0001.dcm,0,2,2b9351ae-5558-4054-8ee3-ca9f90e72189,[]
2019-06-11_13:26:36,IM-0066-0006-0001.dcm,0,2,ba31d454-e7e5-487d-bde5-bf6ff1e7a8dc,[]
2019-06-11_13:51:10,IM-0049-0004-0001.dcm,0,1,ad19c033-48f2-4ce2-9322-0cd025d96dbc,[]
2019-06-11_14:19:15,IM-0066-0007-0001.dcm,0,2,dac87d34-4b47-4c90-bce6-4df31109ca0b,[]
2019-06-11_15:24:42,IM-0060-0019-0001.dcm,0,1,5959f2dd-5cbe-43ef-87e5-71ad28c6a210,[]
2019-06-11_15:50:43,IM-0053-0027-0001.dcm,0,2,961f6da6-97f5-482b-8f7e-a4d946b95c83,[]
2019-06-12_09:55:12,IM-0066-0006-0001.dcm,0,2,7625387a-ed8e-43c0-ac9b-ed11f84c3f2f,[]
2019-06-12_11:11:31,IM-0014-0014-0001.dcm,0,2,101f932e-3e10-459a-acee-15ef3f189ad0,[]
2019-06-12_12:34:27,IM-0006-0001-0001.dcm,0,1,096b3360-4ab1-4479-b623-eb8d97cd1021,[]
2019-06-12_13:26:23,IM-0067-0016-0001.dcm,0,2,449ab9d7-40b4-488c-bbfe-e3c2425f9c45,[]
2019-06-13_08:09:23,IM-0016-0004-0001.dcm,0,1,7d3859aa-825e-46ce-a7fd-81a65be42ad4,[]
2019-06-13_09:33:04,IM-0021-0022-0001.dcm,0,3,202e97fa-259a-403a-8093-edcf592a7f41,[]
2019-06-13_11:08:32,IM-0066-0019-0001.dcm,0,2,2544aabf-e8b2-4722-9ef8-0cdffc447189,[]
2019-06-13_12:43:33,IM-0032-0020-0001.dcm,0,1,0e50132b-50e4-4146-b176-a937074d1951,[]
2019-06-13_13:59:04,IM-0060-0014-0001.dcm,0,3,3938880f-582c-42f3-b77e-04ecb77e423c,[]
2019-06-13_14:11:56,IM-0008-0024-0001.dcm,0,2,47df3153-9485-4e2e-813e-e9ff56ffb2ef,[]
2019-06-13_14:50:22,IM-0046-0029-0001.dcm,0,1,3efec947-83d8-419c-ac33-dcfcb445dc5c,[]
2019-06-14_07:09:01,IM-0038-0008-0001.dcm,0,3,3ead3d55-bee1-4c21-bfe0-3b06935796ed,[]
2019-06-14_08:09:51,IM-0004-0009-0001.dcm,0,1,c4ce8fbe-55b5-46f3-ac88-4c00de40b178,[]
2019-06-14_10:32:52,IM-0065-0019-0001.dcm,0,2,2bf672dc-f63d-48a0-bb7b-41bcbb3e8151,[]
2019-06-14_11:25:27,IM-0034-0020-0001.dcm,0,3,aff434f0-f108-4f2f-bb76-dd605b9c3b57,[]
2019-06-14_12:26:11,IM-0041-0028-0001.dcm,0,2,1ee92fad-dab7-4ea2-a970-c5b10dbb2278,[]
2019-06-14_12:33:41,IM-0051-0004-0001.dcm,0,3,b90f2f00-575c-48e0-b04b-a3557d50ec17,[]
2019-06-14_13:09:30,IM-0048-0028-0001.dcm,0,1,4c5f9727-93eb-4d3b-bbc4-64b90fd49010,[]
2019-06-14_15:13:02,IM-0060-0030-0001.dcm,0,2,fbcef938-a010-4dc6-82bb-65f9094c5202,[]
2019-06-14_16:28:01,IM-0004-0010-0001.dcm,0,2,809d4195-2b2a-4383-99d6-d41032d8c05f,[]
2019-06-14_17:15:15,IM-0040-0015-0001.dcm,0,2,591f3bcc-670f-461e-829a-0c486cf51002,[]
2019-06-16_16:36:05,IM-0048-0027-0001.dcm,0,2,934ded87-dee4-4682-9035-fe67aaadcf4a,[]
2019-06-17_11:51:17,IM-0041-0023-0001.dcm,0,2,b2c8198b-49b2-452c-beae-db926e4c5e41,[]
2019-06-17_13:17:43,IM-0014-0035-0001.dcm,0,1,416d4279-d862-4d91-bebd-1625143b9f53,[]
2019-06-17_14:45:41,IM-0053-0030-0001.dcm,0,2,231c8610-6a4c-47db-9e84-addcf412433c,[]
2019-06-17_14:45:43,IM-0053-0030-0001.dcm,0,101,231c8610-6a4c-47db-9e84-addcf412433c,[]
2019-06-17_15:47:39,IM-0069-0007-0001.dcm,0,1,52a9785c-2b80-41c0-b68c-188b58a5660b,[]
2019-06-19_07:19:29,IM-0037-0009-0001.dcm,0,2,7359971c-f521-42fa-b793-9b24c25e4be2,[]
2019-06-19_09:57:51,IM-0022-0022-0001.dcm,0,2,0741c71b-2dd7-4c50-89bf-421204a6a268,[]
2019-06-19_12:06:52,IM-0040-0031-0001.dcm,0,1,7c20400b-7401-4512-ab15-3e1f52dabd0a,[]
2019-06-19_13:49:58,IM-0005-0008-0001.dcm,0,2,5c9d873b-6f8b-408c-8aef-d2527c063f52,[]
